Destination,Departure Date,Airline, Price (USD) ,Number of Stops,Travel Time,Available Seats
Tel Aviv,7/21/2025,EK, $843.17 ,1,12H35M,9
Tel Aviv,7/21/2025,OS, $849.56 ,1,8H10M,9
Tel Aviv,7/21/2025,OS, $849.56 ,1,8H10M,9
Tel Aviv,7/21/2025,SN, $854.28 ,1,8H,9
Tel Aviv,7/21/2025,LH, $864.17 ,1,5H,9
Tel Aviv,7/21/2025,SN, $867.99 ,2,8H,9
Tel Aviv,7/21/2025,SN, $867.99 ,2,8H,9
Tel Aviv,7/21/2025,AF, $870.63 ,1,7H35M,9
Tel Aviv,7/21/2025,AF, $870.63 ,1,7H25M,9
Tel Aviv,7/21/2025,LO, $874.39 ,1,8H45M,9
Tel Aviv,7/21/2025,LO, $874.39 ,1,8H30M,9
Tel Aviv,7/21/2025,LO, $874.39 ,1,8H45M,9
Tel Aviv,7/21/2025,TP, $971.22 ,1,7H,4
Tel Aviv,7/21/2025,B6, $993.22 ,2,1H35M,4
Tel Aviv,7/21/2025,LO," $1,107.99 ",1,8H30M,4
Tel Aviv,7/21/2025,B6," $1,118.57 ",1,1H29M,7
Tel Aviv,7/21/2025,LO," $1,121.60 ",2,8H45M,4
Tel Aviv,7/21/2025,LO," $1,121.60 ",2,8H45M,4
Tel Aviv,7/21/2025,AF," $1,194.31 ",1,7H35M,9
Tel Aviv,7/21/2025,AF," $1,194.31 ",1,7H30M,9
Tel Aviv,7/21/2025,AF," $1,194.31 ",1,7H15M,9
Tel Aviv,7/21/2025,KL," $1,237.51 ",1,7H20M,9
Tel Aviv,7/21/2025,KL," $1,237.51 ",1,7H20M,9
Tel Aviv,7/21/2025,SN," $1,298.27 ",1,7H30M,4
Tel Aviv,7/21/2025,SN," $1,298.27 ",1,7H30M,9
Tel Aviv,7/21/2025,LH," $1,313.59 ",1,7H35M,9
Tel Aviv,7/21/2025,KL," $1,324.11 ",1,7H40M,9
Tel Aviv,7/21/2025,KL," $1,324.11 ",1,7H40M,9
Tel Aviv,7/21/2025,KL," $1,324.11 ",2,1H33M,9
Tel Aviv,7/21/2025,AF," $1,324.31 ",1,7H35M,9
Tel Aviv,7/21/2025,AF," $1,324.31 ",1,7H30M,9
Tel Aviv,7/21/2025,AF," $1,324.31 ",1,7H15M,9
Tel Aviv,7/21/2025,ET," $1,355.50 ",1,16H40M,7
Tel Aviv,7/21/2025,ET," $1,485.50 ",1,16H40M,7
Tel Aviv,7/21/2025,IB," $1,777.47 ",1,7H30M,4
Tel Aviv,7/21/2025,LY," $1,892.03 ",1,1H48M,9
Tel Aviv,7/21/2025,LY," $1,892.03 ",1,1H29M,4
Tel Aviv,7/21/2025,LX," $4,883.50 ",1,7H50M,9
San Francisco,7/22/2025,B6, $129.35 ,0,6H35M,1
San Francisco,7/22/2025,B6, $129.35 ,0,6H45M,1
San Francisco,7/22/2025,SY, $154.95 ,1,3H9M,9
San Francisco,7/22/2025,F9, $156.03 ,1,5H42M,3
San Francisco,7/22/2025,F9, $156.03 ,1,2H55M,3
San Francisco,7/22/2025,SY, $159.80 ,1,3H9M,9
San Francisco,7/22/2025,F9, $160.88 ,1,4H1M,3
San Francisco,7/22/2025,F9, $160.88 ,1,2H28M,3
San Francisco,7/22/2025,F9, $160.88 ,1,5H42M,3
San Francisco,7/22/2025,B6, $180.75 ,1,1H20M,1
San Francisco,7/22/2025,B6, $180.75 ,1,1H20M,1
San Francisco,7/22/2025,AS, $209.25 ,1,6H1M,3
San Francisco,7/22/2025,AS, $232.35 ,1,6H21M,7
San Francisco,7/22/2025,AS, $239.88 ,1,6H15M,3
San Francisco,7/22/2025,AS, $244.73 ,1,6H15M,3
San Francisco,7/22/2025,AS, $256.55 ,1,6H21M,3
San Francisco,7/22/2025,HA, $275.35 ,1,6H21M,2
San Francisco,7/22/2025,AS, $287.18 ,1,6H25M,7
San Francisco,7/22/2025,AS, $292.03 ,1,6H25M,7
San Francisco,7/22/2025,AS, $292.55 ,1,6H19M,7
San Francisco,7/22/2025,AS, $292.55 ,1,6H19M,7
San Francisco,7/22/2025,AS, $301.35 ,0,6H28M,7
San Francisco,7/22/2025,AS, $301.35 ,0,6H28M,7
San Francisco,7/22/2025,HA, $301.35 ,0,6H28M,7
San Francisco,7/22/2025,AS, $305.45 ,1,6H1M,7
San Francisco,7/22/2025,HA, $306.53 ,1,6H15M,7
San Francisco,7/22/2025,AS, $325.88 ,1,6H19M,3
San Francisco,7/22/2025,AS, $325.88 ,1,6H19M,3
San Francisco,7/22/2025,AS, $335.03 ,1,6H25M,7
San Francisco,7/22/2025,AS, $335.03 ,1,6H25M,7
San Francisco,7/22/2025,HA, $336.63 ,1,6H19M,3
San Francisco,7/22/2025,HA, $336.63 ,1,6H25M,3
San Francisco,7/22/2025,HA, $336.63 ,1,6H19M,3
San Francisco,7/22/2025,HA, $345.43 ,0,6H28M,7
San Francisco,7/22/2025,HA, $367.80 ,1,6H1M,7
San Francisco,7/22/2025,AS, $371.23 ,0,6H40M,7
San Francisco,7/22/2025,HA, $371.23 ,0,6H40M,7
San Francisco,7/22/2025,HA, $379.10 ,1,6H15M,7
San Francisco,7/22/2025,HA, $401.13 ,1,6H19M,7
San Francisco,7/22/2025,B6, $414.03 ,1,1H21M,1
San Francisco,7/22/2025,HA, $443.60 ,1,6H19M,7
San Francisco,7/22/2025,AS, $550.55 ,1,6H15M,7
San Francisco,7/22/2025,B6, $644.08 ,1,1H28M,1
San Francisco,7/22/2025,B6, $738.88 ,0,6H15M,7
San Francisco,7/22/2025,B6, $738.88 ,0,6H20M,7
San Francisco,7/22/2025,B6, $738.88 ,0,6H36M,7
San Francisco,7/22/2025,B6, $738.88 ,0,6H43M,7
San Francisco,7/22/2025,B6," $1,014.95 ",1,1H29M,1
San Francisco,7/22/2025,B6," $1,019.80 ",1,1H28M,1
San Francisco,7/22/2025,AS," $4,245.33 ",1,2H54M,3
San Francisco,7/22/2025,AS," $4,250.18 ",1,2H53M,3
London,7/22/2025,FI, $195.35 ,1,5H45M,9
London,7/22/2025,FI, $195.35 ,1,5H50M,9
London,7/22/2025,FI, $196.75 ,1,5H45M,9
London,7/22/2025,FI, $212.35 ,1,5H50M,9
London,7/22/2025,A1, $213.63 ,0,7H,9
London,7/22/2025,VS, $237.00 ,0,7H15M,9
London,7/22/2025,VS, $237.00 ,0,7H15M,9
London,7/22/2025,VS, $237.00 ,0,7H20M,9
London,7/22/2025,B6, $237.00 ,0,7H31M,1
London,7/22/2025,VS, $237.00 ,1,1H48M,9
London,7/22/2025,VS, $237.00 ,1,1H48M,9
London,7/22/2025,VS, $237.00 ,1,1H33M,6
London,7/22/2025,VS, $253.89 ,1,7H35M,9
London,7/22/2025,VS, $253.89 ,1,7H25M,9
London,7/22/2025,VS, $253.89 ,1,7H30M,9
London,7/22/2025,VS, $253.89 ,1,7H50M,5
London,7/22/2025,UA, $254.30 ,1,1H36M,9
London,7/22/2025,UA, $254.30 ,1,1H36M,9
London,7/22/2025,AC, $254.30 ,1,1H36M,9
London,7/22/2025,AC, $254.30 ,1,1H36M,9
London,7/22/2025,AF, $259.50 ,0,7H10M,9
London,7/22/2025,AF, $259.50 ,0,7H15M,9
London,7/22/2025,AF, $259.50 ,0,7H15M,9
London,7/22/2025,AF, $259.50 ,0,7H20M,9
London,7/22/2025,AF, $259.50 ,0,7H25M,9
London,7/22/2025,AC, $260.04 ,1,1H46M,9
London,7/22/2025,AC, $260.04 ,1,1H46M,9
London,7/22/2025,AC, $260.04 ,1,1H46M,9
London,7/22/2025,UA, $260.04 ,1,1H46M,4
London,7/22/2025,UA, $260.04 ,1,1H45M,9
London,7/22/2025,UA, $260.04 ,1,1H45M,9
London,7/22/2025,UA, $260.04 ,1,1H46M,9
London,7/22/2025,VS, $264.24 ,1,7H20M,9
London,7/22/2025,VS, $264.24 ,1,7H25M,9
London,7/22/2025,VS, $264.24 ,1,7H20M,9
London,7/22/2025,VS, $264.24 ,1,7H20M,9
London,7/22/2025,UA, $271.32 ,1,7H55M,9
London,7/22/2025,UA, $271.32 ,1,7H55M,9
London,7/22/2025,UA, $271.32 ,1,7H55M,9
London,7/22/2025,UA, $274.41 ,1,8H,9
London,7/22/2025,UA, $274.41 ,1,8H,9
London,7/22/2025,UA, $276.83 ,1,7H35M,9
London,7/22/2025,UA, $276.83 ,1,7H55M,9
London,7/22/2025,UA, $276.83 ,1,7H35M,9
London,7/22/2025,UA, $276.83 ,1,7H55M,9
London,7/22/2025,UA, $277.95 ,1,7H30M,9
London,7/22/2025,VS, $278.52 ,1,7H20M,9
London,7/22/2025,VS, $278.52 ,1,7H20M,9
London,7/22/2025,VS, $278.52 ,1,7H20M,9
London,7/22/2025,AZ, $279.40 ,1,8H35M,9
London,7/22/2025,AZ, $279.40 ,1,8H35M,9
London,7/22/2025,TP, $282.82 ,1,7H,9
London,7/22/2025,TP, $282.82 ,1,7H,9
London,7/22/2025,UA, $285.60 ,1,7H55M,9
London,7/22/2025,UA, $285.60 ,1,7H55M,9
London,7/22/2025,FI, $288.35 ,1,5H50M,9
London,7/22/2025,AZ, $293.68 ,1,8H35M,9
London,7/22/2025,AZ, $293.68 ,1,8H35M,9
London,7/22/2025,AZ, $293.68 ,1,8H40M,9
London,7/22/2025,AZ, $293.68 ,1,8H35M,9
London,7/22/2025,VS, $297.00 ,0,6H50M,9
London,7/22/2025,UA, $308.80 ,1,7H50M,9
London,7/22/2025,UA, $308.80 ,1,7H50M,9
London,7/22/2025,AF, $317.39 ,1,7H15M,9
London,7/22/2025,AF, $317.39 ,1,7H35M,9
London,7/22/2025,AF, $317.39 ,1,7H35M,9
London,7/22/2025,AF, $317.39 ,1,7H25M,9
London,7/22/2025,AF, $317.39 ,1,7H30M,9
London,7/22/2025,AF, $317.39 ,1,7H15M,9
London,7/22/2025,AF, $317.39 ,1,7H30M,9
London,7/22/2025,AF, $319.50 ,0,6H50M,9
London,7/22/2025,KL, $327.74 ,1,7H20M,6
London,7/22/2025,KL, $327.74 ,1,7H20M,9
London,7/22/2025,KL, $327.74 ,1,7H25M,9
London,7/22/2025,KL, $327.74 ,1,7H20M,9
London,7/22/2025,KL, $327.74 ,1,7H25M,9
London,7/22/2025,UA, $338.04 ,1,1H46M,9
London,7/22/2025,AS, $341.57 ,0,6H55M,7
London,7/22/2025,AS, $341.57 ,0,7H10M,7
London,7/22/2025,AS, $341.57 ,0,7H15M,7
London,7/22/2025,AS, $341.57 ,0,7H10M,3
London,7/22/2025,KL, $342.02 ,1,7H40M,9
London,7/22/2025,KL, $342.02 ,1,7H20M,9
London,7/22/2025,KL, $342.02 ,1,7H20M,9
London,7/22/2025,KL, $342.02 ,1,7H20M,9
London,7/22/2025,KL, $342.02 ,1,7H20M,9
London,7/22/2025,KL, $342.02 ,1,7H25M,9
London,7/22/2025,KL, $342.02 ,1,7H25M,9
London,7/22/2025,TP, $344.82 ,1,7H,9
London,7/22/2025,UX, $349.02 ,1,7H5M,9
London,7/22/2025,UX, $349.02 ,1,7H15M,9
London,7/22/2025,TP, $351.03 ,1,7H,9
London,7/22/2025,IB, $353.30 ,0,7H5M,9
London,7/22/2025,IB, $353.30 ,0,7H10M,9
London,7/22/2025,IB, $353.30 ,0,7H10M,9
London,7/22/2025,IB, $353.30 ,0,7H10M,9
London,7/22/2025,IB, $353.30 ,0,7H15M,7
London,7/22/2025,UX, $355.87 ,1,7H5M,9
London,7/22/2025,UX, $355.87 ,1,7H15M,9
London,7/22/2025,AY, $358.61 ,0,7H5M,9
London,7/22/2025,AY, $358.61 ,0,7H10M,9
London,7/22/2025,AY, $358.61 ,0,7H10M,9
London,7/22/2025,AY, $358.61 ,0,7H15M,9
London,7/22/2025,AY, $358.61 ,0,7H5M,4
London,7/22/2025,TP, $368.82 ,2,1H20M,4
London,7/22/2025,TP, $368.82 ,2,1H20M,4
London,7/22/2025,TP, $368.82 ,2,1H20M,4
London,7/22/2025,B6, $368.82 ,2,1H21M,1
London,7/22/2025,B6, $368.82 ,2,1H21M,1
London,7/22/2025,B6, $368.82 ,2,1H21M,1
London,7/22/2025,FI, $371.75 ,1,5H45M,9
London,7/22/2025,AY, $401.61 ,0,7H,5
London,7/22/2025,S4, $411.18 ,2,5H50M,3
London,7/22/2025,S4, $411.18 ,2,5H50M,3
London,7/22/2025,LX, $421.76 ,1,7H55M,9
London,7/22/2025,LX, $421.76 ,1,7H55M,9
London,7/22/2025,LX, $421.76 ,1,7H55M,9
London,7/22/2025,LX, $421.76 ,1,7H55M,9
London,7/22/2025,LX, $421.76 ,1,7H55M,9
London,7/22/2025,LX, $421.76 ,1,7H55M,9
London,7/22/2025,LH, $424.85 ,1,8H,9
London,7/22/2025,LH, $427.27 ,1,5H,9
London,7/22/2025,LH, $427.27 ,1,7H35M,9
London,7/22/2025,LH, $427.27 ,1,7H55M,9
London,7/22/2025,LH, $427.27 ,1,7H35M,9
London,7/22/2025,LH, $427.27 ,1,7H55M,9
London,7/22/2025,SN, $428.39 ,1,7H30M,9
London,7/22/2025,SN, $428.39 ,1,7H30M,9
London,7/22/2025,LX, $433.24 ,1,7H50M,9
London,7/22/2025,LX, $436.04 ,1,7H55M,9
London,7/22/2025,LX, $436.04 ,1,7H55M,9
London,7/22/2025,LH, $441.55 ,1,5H,9
London,7/22/2025,LH, $441.55 ,1,7H55M,9
London,7/22/2025,VS, $489.24 ,1,7H20M,9
London,7/22/2025,AV, $491.57 ,1,5H50M,9
London,7/22/2025,AV, $491.57 ,1,5H50M,9
London,7/22/2025,AY, $563.30 ,0,6H55M,9
London,7/22/2025,6X, $563.67 ,0,3H58M,9
London,7/22/2025,6X, $563.67 ,0,4H,9
London,7/22/2025,6X, $563.67 ,0,5H50M,9
London,7/22/2025,6X, $563.67 ,0,6H45M,9
London,7/22/2025,6X, $563.67 ,0,7H5M,9
London,7/22/2025,6X, $563.67 ,0,8H,9
London,7/22/2025,AY, $617.30 ,0,7H15M,3
London,7/22/2025,VS, $651.89 ,1,7H25M,5
London,7/22/2025,VS, $651.89 ,1,7H15M,9
London,7/22/2025,JU, $682.00 ,1,8H50M,7
London,7/22/2025,AT, $711.90 ,1,7H5M,9
London,7/22/2025,AT, $711.90 ,1,7H5M,9
London,7/22/2025,AT, $711.90 ,1,7H5M,9
London,7/22/2025,AT, $711.90 ,1,7H5M,9
London,7/22/2025,AT, $711.90 ,1,7H5M,9
London,7/22/2025,AT, $711.90 ,1,7H5M,9
London,7/22/2025,VS, $760.00 ,1,2H23M,2
London,7/22/2025,B6, $764.00 ,1,1H29M,1
London,7/22/2025,B6, $764.00 ,1,1H28M,1
London,7/22/2025,VS, $776.89 ,1,7H35M,9
London,7/22/2025,VS, $801.52 ,1,7H20M,9
London,7/22/2025,AF, $840.39 ,1,7H25M,9
London,7/22/2025,TP," $1,022.09 ",0,7H31M,4
London,7/22/2025,B6," $1,379.00 ",0,7H14M,7
London,7/22/2025,LH," $1,879.77 ",1,5H,9
London,7/22/2025,SK," $2,526.30 ",1,7H40M,9
London,7/22/2025,SK," $2,526.30 ",1,7H40M,9
Bangalore,7/22/2025,LH, $441.34 ,2,8H,9
Bangalore,7/22/2025,LH, $441.34 ,2,8H,9
Bangalore,7/22/2025,LH, $456.91 ,1,7H55M,9
Bangalore,7/22/2025,LH, $456.91 ,1,5H,9
Bangalore,7/22/2025,LH, $460.02 ,2,7H55M,9
Bangalore,7/22/2025,LH, $460.02 ,2,5H,9
Bangalore,7/22/2025,LH, $460.02 ,2,7H55M,9
Bangalore,7/22/2025,LH, $460.20 ,2,5H,9
Bangalore,7/22/2025,LH, $460.20 ,2,7H35M,9
Bangalore,7/22/2025,LH, $460.20 ,2,7H55M,9
Bangalore,7/22/2025,LH, $460.20 ,2,5H,9
Bangalore,7/22/2025,LH, $464.19 ,2,8H,9
Bangalore,7/22/2025,LH, $464.19 ,2,8H,9
Bangalore,7/22/2025,LH, $480.31 ,2,5H,9
Bangalore,7/22/2025,AI, $529.81 ,1,14H55M,9
Bangalore,7/22/2025,AI, $529.81 ,1,14H55M,9
Bangalore,7/22/2025,B6, $535.77 ,1,12H20M,7
Bangalore,7/22/2025,B6, $538.03 ,1,12H15M,7
Bangalore,7/22/2025,QR, $539.52 ,1,12H25M,9
Bangalore,7/22/2025,QR, $539.52 ,1,12H25M,9
Bangalore,7/22/2025,QR, $541.78 ,1,12H20M,9
Bangalore,7/22/2025,QR, $541.78 ,1,12H20M,9
Bangalore,7/22/2025,AI, $555.99 ,1,13H40M,9
Bangalore,7/22/2025,AI, $555.99 ,1,13H40M,9
Bangalore,7/22/2025,AF, $569.99 ,2,1H33M,9
Bangalore,7/22/2025,AF, $612.99 ,1,7H50M,9
Bangalore,7/22/2025,AF, $612.99 ,1,7H35M,2
Bangalore,7/22/2025,LH, $659.36 ,2,7H55M,9
Bangalore,7/22/2025,LH, $659.54 ,2,5H,9
Bangalore,7/22/2025,QR, $691.94 ,2,1H29M,9
Bangalore,7/22/2025,QR, $691.94 ,2,1H29M,9
Bangalore,7/22/2025,EY, $703.37 ,1,12H55M,9
Bangalore,7/22/2025,EY, $703.37 ,1,12H55M,9
Bangalore,7/22/2025,EK, $734.17 ,1,12H45M,9
Bangalore,7/22/2025,EK, $734.17 ,1,12H45M,9
Bangalore,7/22/2025,EK, $734.17 ,1,16H,9
Bangalore,7/22/2025,AF, $743.53 ,2,6H50M,6
Bangalore,7/22/2025,EY, $784.37 ,1,13H,9
Bangalore,7/22/2025,EY, $784.37 ,1,13H,9
Bangalore,7/22/2025,JL, $814.26 ,1,14H,9
Bangalore,7/22/2025,KL, $925.24 ,1,7H25M,9
Bangalore,7/22/2025,KL, $959.35 ,2,7H25M,9
Bangalore,7/22/2025,KL, $959.35 ,2,7H25M,9
Bangalore,7/22/2025,AF, $959.65 ,2,7H50M,2
Bangalore,7/22/2025,AF, $959.65 ,2,7H35M,2
Bangalore,7/22/2025,AF, $968.36 ,2,2H18M,6
Bangalore,7/22/2025,B6, $977.97 ,1,6H36M,7
Bangalore,7/22/2025,AF," $1,038.47 ",2,7H50M,1
Bangalore,7/22/2025,AF," $1,038.47 ",2,7H35M,1
Bangalore,7/22/2025,KL," $1,049.86 ",2,7H25M,9
Bangalore,7/22/2025,KL," $1,049.86 ",2,7H25M,9
Bangalore,7/22/2025,EK," $1,409.17 ",1,12H35M,2
Bangalore,7/22/2025,EK," $1,409.17 ",1,12H35M,2
Bangalore,7/22/2025,TK," $1,516.31 ",2,10H5M,9
Bangalore,7/22/2025,TK," $1,516.31 ",2,9H40M,9
Bangalore,7/22/2025,TK," $1,871.31 ",2,10H5M,4
Bangalore,7/22/2025,TK," $4,621.99 ",2,10H5M,2
Bangalore,7/22/2025,TK," $4,924.99 ",2,10H5M,2
Bangalore,7/22/2025,UA," $6,012.27 ",2,7H35M,9
Bangalore,7/22/2025,AF," $6,688.22 ",1,7H30M,9
Bangalore,7/22/2025,AF," $6,951.54 ",2,1H33M,6
Bangalore,7/22/2025,AF," $6,951.54 ",2,1H33M,6
Singapore,7/22/2025,KE, $345.07 ,2,2H20M,9
Singapore,7/22/2025,KE, $410.07 ,2,2H20M,9
Singapore,7/22/2025,KE, $436.07 ,2,2H42M,9
Singapore,7/22/2025,KE, $452.92 ,2,2H23M,9
Singapore,7/22/2025,KE, $452.92 ,2,2H23M,9
Singapore,7/22/2025,B6, $466.78 ,2,6H,1
Singapore,7/22/2025,B6, $475.69 ,2,6H,1
Singapore,7/22/2025,B6, $534.56 ,2,5H40M,1
Singapore,7/22/2025,CX, $569.28 ,1,15H50M,9
Singapore,7/22/2025,CX, $569.28 ,1,15H55M,9
Singapore,7/22/2025,CX, $569.28 ,1,15H50M,9
Singapore,7/22/2025,B6, $683.56 ,2,1H21M,1
Singapore,7/22/2025,AS, $683.56 ,2,6H15M,7
Singapore,7/22/2025,B6, $689.69 ,2,1H21M,1
Singapore,7/22/2025,AS, $689.69 ,2,6H15M,7
Singapore,7/22/2025,AI, $772.14 ,1,13H40M,9
Singapore,7/22/2025,UL, $779.91 ,2,12H55M,9
Singapore,7/22/2025,B6, $792.77 ,1,12H15M,7
Singapore,7/22/2025,B6, $792.77 ,1,12H20M,7
Singapore,7/22/2025,QR, $797.17 ,1,12H20M,9
Singapore,7/22/2025,QR, $797.17 ,1,12H25M,9
Singapore,7/22/2025,AS, $847.56 ,2,6H19M,7
Singapore,7/22/2025,AS, $853.69 ,2,6H19M,7
Singapore,7/22/2025,BR, $854.92 ,1,15H55M,9
Singapore,7/22/2025,BR, $854.92 ,1,15H55M,9
Singapore,7/22/2025,EK, $879.37 ,1,12H45M,9
Singapore,7/22/2025,EY, $922.37 ,1,12H55M,9
Singapore,7/22/2025,B6, $940.07 ,2,1H21M,1
Singapore,7/22/2025,QR, $949.59 ,2,1H29M,9
Singapore,7/22/2025,QR, $949.59 ,2,1H28M,9
Singapore,7/22/2025,QR, $966.59 ,2,2H48M,9
Singapore,7/22/2025,CX, $986.28 ,1,15H40M,9
Singapore,7/22/2025,CX, $986.28 ,1,15H40M,9
Singapore,7/22/2025,UL," $1,043.32 ",2,12H25M,9
Singapore,7/22/2025,TK," $1,046.68 ",1,9H45M,9
Singapore,7/22/2025,TK," $1,146.68 ",1,10H5M,9
Singapore,7/22/2025,AF," $1,313.69 ",1,7H35M,9
Singapore,7/22/2025,EK," $1,606.37 ",1,12H35M,2
Singapore,7/22/2025,6X," $1,751.87 ",1,4H,9
Singapore,7/22/2025,6X," $1,751.87 ",1,5H50M,9
Singapore,7/22/2025,6X," $1,751.87 ",1,6H45M,9
Singapore,7/22/2025,LH," $2,263.68 ",1,8H,9
Singapore,7/22/2025,LX," $2,598.59 ",1,7H55M,9
Singapore,7/22/2025,LX," $2,598.59 ",1,7H55M,9
Singapore,7/22/2025,MH," $2,773.58 ",1,7H15M,9
Singapore,7/22/2025,SQ," $3,100.99 ",0,21H55M,9
Singapore,7/22/2025,LX," $3,220.68 ",1,7H55M,9
Singapore,7/22/2025,SQ," $3,852.88 ",0,19H15M,9
Singapore,7/22/2025,CX," $4,318.53 ",1,15H50M,9
Singapore,7/22/2025,SQ," $5,045.63 ",1,7H45M,9
Singapore,7/22/2025,CA," $5,266.40 ",1,16H45M,4
Singapore,7/22/2025,NH," $5,511.06 ",1,14H,9
Tel Aviv,7/22/2025,UX, $437.44 ,1,7H5M,9
Tel Aviv,7/22/2025,UX, $437.44 ,1,7H15M,9
Tel Aviv,7/22/2025,IB, $507.37 ,1,7H55M,4
Tel Aviv,7/22/2025,HY, $626.57 ,1,12H,9
Tel Aviv,7/22/2025,LY, $652.03 ,0,10H20M,9
Tel Aviv,7/22/2025,AZ, $677.63 ,1,8H35M,6
Tel Aviv,7/22/2025,AZ, $677.63 ,1,8H35M,6
Tel Aviv,7/22/2025,AZ, $677.63 ,1,8H40M,9
Tel Aviv,7/22/2025,AZ, $677.63 ,1,8H35M,9
Tel Aviv,7/22/2025,EY, $691.37 ,1,13H,9
Tel Aviv,7/22/2025,EY, $691.37 ,1,13H,9
Tel Aviv,7/22/2025,LY, $692.03 ,0,10H20M,9
Tel Aviv,7/22/2025,LY, $692.03 ,0,10H20M,9
Tel Aviv,7/22/2025,LY, $692.03 ,0,10H21M,9
Tel Aviv,7/22/2025,LY, $714.03 ,0,10H50M,9
Tel Aviv,7/22/2025,AC, $718.84 ,1,1H45M,9
Tel Aviv,7/22/2025,AC, $718.84 ,1,1H46M,9
Tel Aviv,7/22/2025,EY, $734.37 ,1,12H55M,9
Tel Aviv,7/22/2025,EY, $734.37 ,1,12H55M,9
Tel Aviv,7/22/2025,VS, $753.76 ,1,6H50M,9
Tel Aviv,7/22/2025,UA, $760.73 ,1,7H55M,9
Tel Aviv,7/22/2025,SN, $761.85 ,1,7H30M,9
Tel Aviv,7/22/2025,SN, $761.85 ,1,7H30M,9
Tel Aviv,7/22/2025,LH, $767.28 ,1,8H,9
Tel Aviv,7/22/2025,LH, $767.28 ,1,8H,9
Tel Aviv,7/22/2025,SN, $767.28 ,1,8H,9
Tel Aviv,7/22/2025,LH, $777.17 ,1,5H,9
Tel Aviv,7/22/2025,LH, $777.17 ,1,7H55M,9
Tel Aviv,7/22/2025,LH, $777.17 ,1,5H,9
Tel Aviv,7/22/2025,AF, $783.63 ,1,7H35M,9
Tel Aviv,7/22/2025,AF, $783.63 ,1,7H25M,9
Tel Aviv,7/22/2025,IB, $871.54 ,1,7H30M,1
Tel Aviv,7/22/2025,IB, $871.54 ,1,7H15M,1
Tel Aviv,7/22/2025,LO, $874.39 ,1,8H45M,9
Tel Aviv,7/22/2025,LO, $874.39 ,1,8H30M,9
Tel Aviv,7/22/2025,LO, $874.39 ,1,8H45M,9
Tel Aviv,7/22/2025,B6," $1,036.57 ",1,6H,1
Tel Aviv,7/22/2025,LO," $1,107.99 ",1,8H30M,4
Tel Aviv,7/22/2025,AF," $1,194.31 ",1,7H35M,9
Tel Aviv,7/22/2025,AF," $1,194.31 ",1,7H35M,9
Tel Aviv,7/22/2025,AF," $1,194.31 ",1,7H45M,9
Tel Aviv,7/22/2025,KL," $1,237.51 ",1,7H20M,9
Tel Aviv,7/22/2025,KL," $1,237.51 ",1,7H25M,9
Tel Aviv,7/22/2025,KL," $1,324.11 ",1,7H25M,9
Tel Aviv,7/22/2025,AF," $1,324.31 ",1,7H30M,9
Tel Aviv,7/22/2025,AF," $1,324.31 ",1,7H15M,9
Tel Aviv,7/22/2025,ET," $1,355.50 ",1,16H45M,7
Tel Aviv,7/22/2025,ET," $1,485.50 ",1,16H45M,7
Tel Aviv,7/22/2025,EK," $1,517.17 ",1,12H35M,2
Tel Aviv,7/22/2025,EK," $1,517.17 ",1,12H35M,2
Tel Aviv,7/22/2025,LX," $4,883.50 ",1,7H50M,9
Tel Aviv,7/22/2025,LH," $4,884.08 ",1,8H,9
Tel Aviv,7/22/2025,LH," $4,893.97 ",1,5H,9
San Francisco,7/23/2025,B6, $129.35 ,0,6H20M,1
San Francisco,7/23/2025,B6, $129.35 ,0,6H35M,1
San Francisco,7/23/2025,B6, $129.35 ,0,6H36M,1
San Francisco,7/23/2025,B6, $129.35 ,0,6H45M,1
San Francisco,7/23/2025,F9, $156.03 ,1,5H42M,3
San Francisco,7/23/2025,F9, $156.03 ,1,2H55M,3
San Francisco,7/23/2025,F9, $160.88 ,1,4H1M,3
San Francisco,7/23/2025,F9, $160.88 ,1,2H28M,3
San Francisco,7/23/2025,F9, $160.88 ,1,5H42M,3
San Francisco,7/23/2025,SY, $163.55 ,1,3H9M,4
San Francisco,7/23/2025,SY, $168.40 ,1,3H9M,4
San Francisco,7/23/2025,B6, $170.00 ,1,3H17M,1
San Francisco,7/23/2025,B6, $174.85 ,1,3H,1
San Francisco,7/23/2025,B6, $180.75 ,1,1H28M,1
San Francisco,7/23/2025,AS, $206.75 ,0,6H28M,7
San Francisco,7/23/2025,AS, $230.20 ,1,6H1M,3
San Francisco,7/23/2025,AS, $235.05 ,1,6H1M,3
San Francisco,7/23/2025,AS, $263.53 ,1,6H15M,7
San Francisco,7/23/2025,AS, $283.43 ,1,6H15M,7
San Francisco,7/23/2025,AS, $287.18 ,1,6H21M,3
San Francisco,7/23/2025,AS, $287.18 ,1,6H25M,7
San Francisco,7/23/2025,AS, $292.03 ,1,6H21M,3
San Francisco,7/23/2025,AS, $292.03 ,1,6H25M,7
San Francisco,7/23/2025,AS, $301.35 ,0,6H28M,7
San Francisco,7/23/2025,AS, $301.35 ,0,6H40M,7
San Francisco,7/23/2025,HA, $301.35 ,0,6H28M,7
San Francisco,7/23/2025,HA, $301.35 ,0,6H28M,7
San Francisco,7/23/2025,HA, $301.35 ,0,6H40M,7
San Francisco,7/23/2025,AS, $325.88 ,1,6H19M,3
San Francisco,7/23/2025,AS, $325.88 ,1,6H19M,3
